author,commentNum,content,date,id,rating,skill_title,timestamp,title,vote
Mother Trucker,0,I couldn't get this to work. I received my invite to link to my Echo but then none of the commands would work. Disappointed. Unlinked and uninstalled.,2017-03-30,b40dfc34-f5a9-4eed-b450-dc0980b63b91,2.0,Mastermind - SMS Text Messaging & Phone Calls,1503628270.625304,Wouldn't work,4
Nature Master,0,"Fantastic supplemental app for Echo Dot. I have been looking for an app like this ever since I bought an echo and this that does not disappoint! I can't even control it remotely Ubi app, so I can use my usual voice commands with the push of a button on Ubi while in my car! This is a must for all serious users of Alexa!",2017-04-26,6db48c63-7f66-4905-a702-02caee4f5f39,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628276.338149,Control your phone temotely....even while on the road!,6
John Zippo,0,"Easily the best app for Alexa so far...Awesome work by the developer...maybe a little on the pricey side...which may affect its continual use...when simular apps hit the market...One suggestion...Mastermind????....i would have called it MainFrame...woul be so cool to say"" Computor ask MainFrame to accept call ""etc etc lol...but yes...fantastic app...well done developers",2017-02-09,eece36fd-4df8-48bf-ad5d-f2dfedfc2e74,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628276.3588052,Awesome to the max,4
Mirya Glover,0,"I love the functionality of it however I did actually figure out, after the fact, that if you have the STARRED contacts enabled, it will only sync those contacts. If you uncheck it then all contacts will sync up just fine. I love this app!",2017-08-12,235ab26c-6ad3-49ac-a0c4-9f85386fe676,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628276.378434,"Love, love, love this skill",3
BJ,0,"While sometimes it is hard to remember a million different key words with Alexa, this is one of the few that is easy to remember and used quite often.  Well worth the use.",2017-08-12,15e3ad71-4b31-4825-81db-27d065d48252,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628276.399092,this is one of the few that is easy to remember and used quite often,3
Rico Dante,0,A perfect way to communicate it really makes it so easy. Also a great way just to review all the messages you've received by simply asking Alexa and Mastermind.,2017-05-29,4a64bcfa-cf9d-4785-a5fc-04549f544686,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628276.4212859,Awsone,3
Jeffrey Rogers,0,For $15 a Year Alexa is Now OFFICIALLY an Assistant! This is a MUST HAVE. Great Job Mastermind!!!,2017-05-14,caa7c470-6d34-4d8c-9d67-d282b8df270c,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628276.440931,Game Changer!,5
RazorSlash,0,"This is a killer app for the Amazon echo. Unlike other skills, this one actually enhances the echo and as missing features.Amazon customer service too.",2017-01-24,d3adf061-5578-46bf-ac0c-dfecf590096b,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628276.461447,Great app,3
Daniel,0,"This is an excellent skill, it never fails and works flawlessly! I would like to see the addition of asking Alexa to initiate a call and then add ""on speakerphone"" as the whole point is that the smart service is handsfree. Ok Google can do this. Also I would like the ability to choose the phones profile, either silent, vibrate or normal, and maybe increase phones volume in 25% increments. Keep up the good work!",2017-07-25,c5d280b5-0f0d-4cd3-9681-9389115b4e49,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628276.4846454,This is a must have skill!,3
WRA,0,"OK, I'm not thrilled with the idea of paying for early access, but this app is what I was waiting for so I shelled out the $15 and couldn't be more pleased with the results!  It works exactly as described - I haven't tried everything in their video, but I have tried most and everything works exactly as promised. This is an excellent little app and well worth the money.",2016-12-19,26854e7d-3d21-4476-94ff-98933ab8342b,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628276.504748,It works!,12
Marky_pee,0,Great app/Alexa skill. Actually very useful on a daily basis.Co-founder Nik very responsive to email. I reported a battery drain issue which Nik was very helpful with. A new version has since released that has SOLVED the issue. Brilliant!,2017-07-19,c99c6bc2-751c-4c34-98b2-eca3fb68bc2e,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628276.523402,Very useful app. & Skill combo.,4
Amazon Customer,1,"I asked for battery status and out tells me it doesn't have permissions, sends phone a message which I click on to provide permissions. Says I have all the permissions four mastermind to work and then same error.  Lots of problems with this app.  I thought it wad going to make a call using my echo aa a speaker phone not make a cal from my phone. This app is useless to me if I have to have my phone to make a cal. I want my $15 back",2017-07-15,c321bef1-89de-4d5c-83a2-22b34690d298,1.0,Mastermind - SMS Text Messaging & Phone Calls,1503628282.4795618,This app is useless to me if I have to have my phone ...,4
F. J. Goslin,0,This is without a doubt one of the skills that I'll use allot.,2017-02-27,cbb9946d-e7ac-45ce-bdce-9490188c9b74,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628282.500673,A perfect fit,3
Dan McPherson,0,"This app works very well, what I don't like about it is it does not register punctuation when I say it. I also don't love that when I send text messages, it informs the receiver that I have sent it via Mastermind. Otherwise, it's great!",2017-07-21,3a96592b-74f3-4211-b3b2-5818e5e2e5e0,3.0,Mastermind - SMS Text Messaging & Phone Calls,1503628282.518002,"Great app, despite a few flaws",2
Charles E. Williams,0,"Absolutely an amazing app and I would give it a 10+, for it deserves a ten. This is an extraordinary functional app that works.  I take my hat of to the developers! Awesome!",2017-03-05,9cf2113d-a1fd-4893-8741-d5e0f6104aad,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628282.5348241,ABSOULTELY AWESOME,2
Gene White Jr.,0,"So far to me this is the best skill on the Alexa Echo. As soon as I got signed up, within 10 mins I finished setting up all the components including the chrome integration. Everything so far as worked exactly how it's supposed to. Super easy setup.Update: 4/10/17I have now easily added my wife's account to the echo under her profile. Now waiting for Mastermind to update.Still a 5 star rating, I have used all the commands at one point or another over the past 5 days. Everything works as advertised. I do get a few times when the echo can't seem to understand what I'm asking for but usually if you repeat once it picks up.",2017-04-04,30a40196-49e0-4065-b437-56929dbd7b3b,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628282.553973,Best most useful skill on Alexa Echo,11
Courtney,1,"So far so good.  Love that it rings my phone even without cell service so I can locate it.  However,  I gave three stars bc then there's no way to stop the actual ringing.  Since the app is in beta stage I'm hoping they add this command.",2016-12-30,2cdd114f-d5ad-40d9-abfc-74d3eef5df25,3.0,Mastermind - SMS Text Messaging & Phone Calls,1503628282.583106,So far so good. Love that it rings my phone even without ...,9
walkfeet,0,"I am that absent minded person with zero technical skills. With MASTERMIND I can find my phone and remember birthdays , shopping lists etc.",2017-01-28,72c5ab70-4715-423a-9bbd-96d4ed0058a6,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628282.600503,Sweet!,2
Lori Anne Brown,0,"I like this app a lot so far and works well with my samsung note 5. Only thing I don't like is having to ""ask mastermind"" all the time...is it possible to use my phones device name instead? Like ""ask sammy..."" which is what I call my phone. Would be quicker to say and easier to remember.",2017-06-23,91b38b41-dc5d-4ea5-842a-a61b79e4a5f3,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628282.61804,Works very well with my samsung note 5,4
mikeobrien,0,So far so good! Exploring!,2017-02-02,95f21da7-153a-4947-b341-b6f194867f8a,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628282.63474,Five Stars,3
magnolia127,0,It would be nice if the phrases could be shortened just a bit. Works great! I'm going to use it to take over the world!,2017-01-16,91cd502b-9010-46a5-aa6e-9801d4373da1,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628282.6540132,Great skill!!,4
Lisa Lewis,0,"Impressed with Mastermind. Love how I can be doing something and ask who is calling so I know if I need to race to the phone or ignore the call. Really allows you to check you messages, notifications, etc. while you are doing something else. No more couch potato for me!",2017-06-17,a8e67f3b-ac23-4025-bf87-e442b14559be,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628288.368486,Better than caller ID,2
MR C.,0,Difficult to begin with but with a little playing about. It's well worth it makes life so much easier,2017-05-11,9eb47579-4623-471e-a747-202be0d356f9,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628288.388874,Five Stars,4
Paul Jutras,0,This is the best app for the Amazon Echo. Totally functional and the support is phenomenal. I've emailed support four times and each time received personal responses within hours. Fantastic!,2017-02-05,89908279-6bf0-47f9-b8cf-9f5b0a3ea737,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628288.410644,Excellent skill for Alexa!,3
cld618,0,Paid for early access and couldn't be more pleased,2017-01-25,82b3462a-aa02-4b2b-8dbc-891da5a8bbf5,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628288.4323509,Five Stars,3
sam,0,"Works like a charm. I no longer dig around for my phone to read a text. Also good for finding where my phone is without ripping out the couch cusions. Devs say they are planning multiple phone support, can't wait.",2017-01-02,3335f927-f367-4d59-8ef5-32e82399b503,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628288.4543061,Works easy,9
Barry Lott,0,This includes what Alexa should include out if the box!,2017-02-21,c568a7ab-a060-4959-a82c-ac8543db039b,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628288.475004,Five Stars,7
Jim W Hildreth,0,"This is a great App, next learn the commands.",2017-03-11,a2858255-9aef-44ce-a09e-f8e1201a8edd,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628288.500051,Wow,2
Daniel L.,0,"This is one of the few very useful and well executed skills available to date. I would suggest one thing, and that is to differentiate between multiple numbers for a contact.",2017-08-16,25abb8bb-d3b0-4039-8a57-7ca466ed53a7,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628288.527742,Still in beta but you wouldn't know it.,1
Amazon Customer,0,Alexa doesn't understand many of my contacts. The confirmation  process is so long and the calls are through my phone. I thought with Mastermind i would be able to talk on the phone through Alexa. It it's faster to make calls the traditional way.,2017-05-21,b2ce27d3-7006-4dd1-8b9b-eb6c3316dcf8,2.0,Mastermind - SMS Text Messaging & Phone Calls,1503628288.5494199,Making Calls,8
uncelnino,0,Excellent app with many useful features.  So far everything has worked perfectly.  I look forward to continuing to use the app and to see what other features get added.,2017-02-17,190493d3-406d-4f70-8d00-7427381f6204,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628288.56611,Great start with Mastermind,2
Brian,0,"This is one of the most essential skills I have: when you're too lazy to open your phone your voice assistant just tell you what your latest notification was, what your phone battery is (which most phone carriers' own voice assistants aren't able to do); I can confirm this works seemlessly. Only wish there was a privacy policy in place but then this skill is so useful that I continue to use",2017-04-26,8347201d-1663-45d4-875d-0040de22a355,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628294.2521136,Essential Skill,4
bigwilk52,0,"Does what it says.  Worth every bit of 15.00.  Could use better directions but l'm not complains.  Now if it ever becomes capable of caller i.d.ing my cable house phone, it would be something.",2016-12-29,1bc15d73-e327-4305-8be7-5464e1a6e246,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628294.273682,Could use better directions but l'm not complains,8
Amazon Customer,0,"Bought the app and so far, everything works perfectly. I gave a lot of permissions so far.",2017-08-06,e6695996-a1de-4700-8464-12369293699c,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628294.296054,2 weeks now with mastermind & it has done everything flawlessly.,1
RP,0,This is an amazing app! I love how it can read and send my notifications through Alexa. It provides a terrific status update just by asking. This is a great compliment to the use of Alexa. The customer service was also prompt to responding to a question I had. I highly recommend this skill and app if you're an avid Alexa and Android phone user.,2017-03-30,8adde32f-6c77-4f26-8df9-fd9d3b15381b,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628294.3153,My Favorite Skill for Alexa,4
David A. Jennette,0,"Still testing but so far, works as promised",2017-01-31,95028399-4048-4c71-aae7-313fc2c4432e,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628294.335115,Four Stars,3
Karen,0,Works good for the most part. Could still use some fine tuning.,2017-07-22,00e82a12-6e84-414c-a204-eee403154a1c,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628294.356448,Love the idea.,2
Kindle Customer,0,Great app. Not an issue so far,2017-03-12,122518bc-9fd5-4b84-8582-44a0dfe05e76,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628294.3773792,Great app,3
Mike,0,"Works, but has limitations and issues.  I won't be using this to text or call, you can't talk through the echo and the texts have a sent by mastermind message which is annoying.  Other than that it's neat, just get tired of saying alexa tell mastermind.",2017-06-27,7904f054-7818-47ad-90c2-e7d63bca50ba,3.0,Mastermind - SMS Text Messaging & Phone Calls,1503628294.3988216,Meh,8
Amazon Customer,0,Great this is the best app on Alexa,2017-02-11,81ae025a-68f5-45e5-8bd9-6523913c17e4,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628294.418684,Five Stars,3
Robin,0,"Easy to set up and does everything it should. works just fine for me it's a very convenient skill to have on your Echo dot.i needed this skill badly,works great!",2017-08-12,2931acf9-e4bb-411c-93f5-fbe731f2567c,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628294.437686,Easy to set up and does everything it should,2
TerryDoa,0,Everything I've tried to do on here has worked since first installed. A few words have been mis-understood by Alexa on texts but not enough to matter. It is the perfect compliment to Alexa.,2017-04-20,910932fa-2f61-4aee-87f7-58f933f4c2d4,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628300.14047,As advertised,4
caymancouple,0,"This is the missing link I needed to integrate Alexa, SmartThings, Harmony, and my phone.  I am a Sprint user in case anyone is wondering what Cell company it works with.  I would think based on how it works it will do fine with any of them.  I can now be working at my desk and have Alexa reading me my notifications and messages without going and looking for my phone.  Something else is we do not sleep with our phones by the bed... but so many times I get a text after we have crawled into bed....too tired to get up and go check the text... now I just ask Alexa to ask MasterMind to read it to me, as well as being able to respond back to it.... YEAH !!!!!!",2017-01-16,34a4e71b-d262-4b8a-8b89-961fd8cc76ff,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628300.159842,Missing Link Alexa needed,7
Just Marilyn,0,Great potential with this skill! Great work 👍,2017-02-10,b13ca043-71cd-4a91-8c53-0f7f391db905,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628300.180334,I'm in love ❤️,1
Nicholas,0,Great!,2017-03-05,437de840-93f7-4223-ab4d-0298fa329c64,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628300.202913,Five Stars,3
Eileen,0,"Awesome app/skill. Does what it promises it says it does. Would love to have a reminder with an alarm to set and Alexa could read it out loud to me and text it to me, if possible for you brainiacs; then I'd have TOTAL control over my life. Lol! Thanks for an a product that actually works!",2017-07-19,a0921190-5f88-43e3-837e-0f1141bca26d,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628300.2233126,Works beautifully!,2
john nowlin,0,. I really like Mastermind it saves me time and trouble where can I ask my echo and it will do the things I need while I'm doing something else,2017-07-19,887e4e4e-08f0-4afc-9b31-8aab57d04b6d,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628300.244653,Small little helper,1
gazclay,0,"This one of the best skills for Alexa, I love the way it can find and answer your phone send text messages and read notifications.",2017-07-16,99e353b6-4acd-43e8-a1a2-1aac7288cb61,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628300.270069,One of the best  Alexa Skills,2
YesseniaC,0,This is superb! I especially love how I can have my notifications read and cleared without having to touch my phone. The app works really good. Exactly as advertised. Keep the good work.,2017-07-20,9700acfb-4bc8-47f1-bb36-a719974ef0a9,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628300.290269,"Try it, you won't be disappointed!",3
Germin,0,"Need to send text exactly as I say it, i don't want the added on sentence saying it was sent from this app",2017-08-12,eee59c02-0089-4dab-ab07-f389b46798f5,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628300.3105118,"Great app, still needs some work",3
W.  G.,0,"I only use a few of the features, but I use them a lot. And the response from customer service has been great! I combine this with Reverb when I'm in my car and it all works seamlessly.",2017-05-05,71393b98-3664-46f3-8328-0042d1b3dd67,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628300.330346,Love this skill!,4
Joe Monroi,0,Great app.,2017-08-22,22c7bdf9-4519-4103-bdb8-2b8e5a0031a2,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628306.2753124,Fantastic Software,1
Gregory T. Anderson,0,"Okay, so after working right out of the gate, it did get a little buggy/latency prone as the day went on, this app is still absolutely amazing and is really on its way (I believe) to being a foundational Skill that will help many, many people, ranging from the busy hands filled caregiver to those suffering from disability. Way to go! :-)",2017-03-03,292202b6-6694-4a13-a940-ab32323ae372,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628306.2951832,On Its Way,3
Smithy,0,Very good does exactly what the echo was made for,2017-02-17,8ced4291-3b50-43c6-a99d-01659ab37146,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628306.314208,Four Stars,5
Fred Mealey,0,Best alexa skill hands down. I have used this skill for months now and I love it. There are some kinks to work out still but all and all very useful in my day to day life. Like any alexa skill you only het out of it what you are willing to change in your routine and or art to your routine.,2017-06-07,4346df69-288b-49b1-a967-eef0f4f53ef4,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628306.335267,Best alexa skill hands down,2
Amazon Customer,0,One of the best apps I've seen. Great addition to echo. Provides many new functionalities. Well worth buying.,2017-08-02,08a17056-e9d3-4fe0-b87e-e7c772510cad,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628306.3533769,Five Stars,0
Thomas R.,0,Works s treat and is clear on understanding it's a great program :,2017-07-18,85c6ac1e-1d34-4fa5-84fa-5c69f6ee34cf,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628306.373703,... s treat and is clear on understanding it's a great program:,2
A. Cortez,0,Works great as Alexa connection. Texts and notifications go back and forth. My only gripe seems to be that I have to re initialize the app after every update.,2017-08-24,01bdbe3e-96b2-4a99-bb3e-ed59a24c8c01,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628306.3905392,Delivers as promised,0
Robert Cochran,0,Needy don't business program,2017-07-21,e96d4689-21a2-4515-9d6d-439a1c5b77e9,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628306.409475,Great,1
CANDY J.,0,I am really impress what you have added to MasterMind. Make phone calls and text messages,2017-07-15,7021dec2-93bb-4b70-b90b-5c9c89ab0dbb,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628306.426354,Five Stars,0
M. Cahill,1,"Hi so far reads alerts and gives me phone battery status perfectly.  Have tried to text several times but cannot get text to send. It recognizes contact fine, repeats back whwhat i say to text and when i say right or correct it doesn't do anything.  How do i get it to send?  Haven't tried phone calls yet.",2017-05-18,f3fa25e3-d265-47da-a2a5-5403d48c49df,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628306.445657,How do i get text to send?,2
A. Martin,0,Does not find contact to send message but can call,2017-06-29,56927d75-6730-493a-a35f-d7b0358914dc,3.0,Mastermind - SMS Text Messaging & Phone Calls,1503628312.280567,No message,2
Richard Dale,0,Great concept but I'm afraid right now that's all it is. Make calls just doesn't work. Never ever recognises the names of my contacts. I've even tried renaming them but it still doesn't,2017-08-10,01c94666-31e0-4ae9-8440-f2855156ddea,1.0,Mastermind - SMS Text Messaging & Phone Calls,1503628312.301764,Very poor,1
Carpe Diem,0,Getting this hooked up to my car via Bluetooth was the best decision i made. Now to make my car smarter.,2017-03-08,9d3f2996-945f-4ac8-8cc2-0103da98af45,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628312.324442,Hooked up to my car,5
kingsblend420,0,Good app still has room for greater functionality,2017-07-21,4959db88-479c-43bb-a9c1-e89c2f5a222f,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628312.3464038,Cool app,0
Lise Roy,0,"App is working great, like it!",2017-07-16,df11f21a-1781-4ca8-85de-c8963959cfa2,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628312.362713,Four Stars,0
Travis Carr,0,Nice,2017-08-12,3c5ed4c7-05e2-43ea-8139-8386985a53ad,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628312.383758,Five Stars,2
Reading since 9,0,Super cool app. Works great.,2017-08-05,6c705441-dd2b-4289-a66a-491a5f1f1621,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628312.4030821,Great app,0
Amazon Customer,0,Does what it says it will do,2017-08-04,3beab2c6-577d-4d56-9336-ae6ecbcd0413,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628312.422441,Five Stars,0
Spencer,0,Doing great.I love it,2017-08-06,366e31dc-93c5-4ae1-894f-42e441817e23,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628312.438972,Five Stars,0
Michele,0,Easy to setup and LOVE using it.,2017-08-10,4d974c74-14fa-49c2-8d33-87396b6fa080,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628312.4540968,Five Stars,0
James M  copeland,0,Enjoyable,2017-07-21,aa72a550-ad93-4865-8ff6-0878ec8f7bc1,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628318.222956,Four Stars,1
Jose A. Cruz,0,Love the fact i can use it to make phone calls and send massages,2017-08-02,b5bbcf25-011c-4160-b47d-cc22a1032ea8,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628318.244421,Five Stars,1
Amazon Customer,0,Hard to figure out the layout of the program but once you do it works pretty good... We need Ac its38$ bit,2017-07-18,23f0858c-c29a-4249-ba3b-8896fa688502,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628318.2664552,... of the program but once you do it works pretty good.,1
John,0,"Works great, even with verizon messages!Best Alexa skill, a must have!",2017-07-19,588df834-a2f8-411a-818a-7dca71cefe14,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628318.2892091,Five Stars,1
Amazon Customer,0,Another highly useful Amazon skill,2017-08-15,51f42108-c428-423f-b889-44e1f59cc892,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628318.306798,Good one,0
phillipps,0,Awesome,2017-07-27,58eca23e-bea4-4344-9c5f-0ca0e246f135,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628318.325684,Five Stars,0
jessbowring,0,Love it so far! Looking forward to seeing more abilities. I think this is one of the best apps out,2017-08-22,ece89bb8-a324-4b16-a5b3-e4f813ba0312,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628318.342357,Love it,0
Angela T.,0,I just love this skill! It really helps you to build your vocabulary while also very enjoyable to play!,2017-02-14,51adab60-7d6d-4814-8ece-18fc81dca25f,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628318.367393,Exercise for your brain and fun too!,1
Phil R,0,"This skill is looking to be very good, who knows where it will stop. Great work 😀",2017-03-20,0c41876d-d1e2-4242-bd87-148f307da2c5,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628318.3895614,"This skill is going places, great work.",4
Amazon Customer,0,"AmazingIt's quite an amazing thing that no one else has yet, sign up for the beta, the only thing I find annoying is when you send a text it says the ""sent with mastermind on Alexa"" I find it a little annoying, your free to whatever you feel about it.",2017-06-09,6ffb67b4-3f0a-4406-8327-8a1e6ebb90c1,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628318.405849,Five Stars,0
Amazon Customer,0,"Still figuring it out,like anything new",2017-02-07,e1b1ee78-8458-47ce-9586-61720211a65e,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628324.2971098,like anything new,1
Mario,0,Terrible app UI,2017-07-17,434dbbd8-1dcc-4c3b-8a7b-c73754481f82,3.0,Mastermind - SMS Text Messaging & Phone Calls,1503628324.316899,Three Stars,0
kevin m malloy,0,Probably the best Alexa skill thus far.,2017-01-09,18928de0-3847-4371-afcd-06f93d084897,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628324.3386838,Excellent AlexaSkil,4
Robert in Dallas,0,"I use it to find my phone, send texts and it is especially useful to show off the capabilities of Alexa.",2017-08-17,0bd4b128-a9c7-4cce-8612-4e9753461146,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628324.361058,send texts and it is especially useful to show off the capabilities of Alexa,0
Marcanze,0,App of the year!!!!!,2017-08-06,33b3d4cb-0378-49d0-a8a0-fa70bdf761cb,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628324.382428,Five Stars,2
Dustin L. Carpenter,0,Very refreshing to come across an app and Skill for Alexa that isn't garbage or completely useless. Something that just works how it is supposed to and isn't used one time and then never touched again.,2017-03-16,f425dba4-7988-41bd-a1b0-d831767a8564,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628324.403251,... across a app and Skill for Alexa that isn't garbage or completely useless,7
Schmitt,0,I'm just a day in but this app is amazing.  It really expands what Alexa can do with real world functions that are so much more than the fluff most apps offer.,2017-04-21,83371912-91b0-407f-b6c9-b5d711fa0fbd,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628324.4245794,Real Functionality,1
Chris,0,"it's at beta but so useful and great potential.can I suggest adding the function to send you text messages or voice memos as a reminder. alexa, ask mastermind to send me reminder Tom 8pm to bring out the trash",2017-08-04,818f09be-09a7-4b40-a854-60655c8f9264,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628324.442873,Great App,0
Amazon Customer,0,Wow thats  really impressive good job mastermind,2017-08-07,0d448a48-bc03-4cce-9ed0-c73f8f0f6977,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628324.464894,Should get this skill,1
hilary,2,Love this app now I have got it up and running thanks for your help,2017-02-10,93f495a6-c8ed-42f9-acb3-cb28dda373dc,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628324.4868102,love this app,1
Buckleguy,0,Worth the early access fee. Best app I have. Keep up the great work.,2017-01-12,dca9d4ce-6260-4530-9d00-ad7ed9840109,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628330.1726801,Best app ever,1
KKY,0,I'm amazed by the Alexa integration with Mastermind.  Absolutely amazed.,2017-07-25,0d28850c-14fb-409b-841a-88c5804404bc,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628330.18978,Amazeballs!!,0
Jesse Quintania,0,I think it's awesome it's been very useful to me,2017-07-18,dd2e9cbf-104a-45a6-8f04-708ecfcf49ba,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628330.20994,Five Stars,1
Amazon Customer,0,Love it,2017-01-24,68226f40-ec94-4668-9fe1-6ed4145aff31,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628330.230569,Five Stars,4
Reggie Maddox,0,Ask Alexa to ask Mastermind takes too long,2017-07-30,1849f5d3-b21a-4b3f-ae20-58f27486d1c2,3.0,Mastermind - SMS Text Messaging & Phone Calls,1503628330.2520561,Three Stars,1
Amazon Customer,0,So worth the $$.,2017-01-13,10db889c-b376-407b-a213-75c6493eebb8,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628330.2741606,Four Stars,1
Doug,0,"Great idea and response, until it tries to find a contact name, then always gets it wrong, which renders it useless.Great potential.",2017-03-07,03ddf82f-1079-48cd-b80b-3012866747fd,3.0,Mastermind - SMS Text Messaging & Phone Calls,1503628330.295027,"Needs work, never gets contact name correct",1
Marc Caravella,0,"Excellent feature set and phone integration. Very handy for voice operation while driving (yes, I have an Echo in my car)",2017-06-25,4c11a4d0-7071-40d3-a7f4-b3789fea2b62,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628330.31252,Brilliant,0
Big Daddy Akbar,0,So far so good! Keep up the good work.,2017-07-15,773592dc-4d45-49c9-810e-251a094bdbed,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628330.336637,"Mastermind,  Alexa,  and anymote work good together.",1
Deanna R. Tielking,0,This is the skill that will make Alexa apart of everyday life. Looking forward to seeing it evolve.,2017-08-10,d8c5c14a-da0f-4ffb-bda8-9203e46dea28,4.0,Mastermind - SMS Text Messaging & Phone Calls,1503628330.355007,A must have skill.,0
Amazon Customer,0,Phenomenal piece of software,2017-08-06,bf27b75e-63bc-4762-aaf7-a1640925f424,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628336.0897028,Five Stars,1
Benjamin Kemper,0,Great app!,2017-07-18,dc57ee80-e0c4-44dc-b764-ca49a3c53c2e,5.0,Mastermind - SMS Text Messaging & Phone Calls,1503628336.1099849,Five Stars,1
